alpha,alpha_rec,b_last,b_last_rec,beta,beta_rec,bic,eta,eta_rec,model,nll,nll_rec,s_between,s_between_rec,subject,theta,theta_rec,w_between_altwise,w_between_altwise_rec,w_between_attwise,w_between_attwise_rec,wp,wp_rec
1.3036112672961522,1.3052098651635244,0.003925622534934,0.021913435259819,23.86029947086633,28.880911567249044,167.90165871612712,,,twostagewithin,74.08188149180218,68.84810009368515,,,11,0.3669320018606851,0.2276623645708358,,,,,,
0.8605579977070877,0.8152542237967705,0.023727187763701,0.0101684802751086,42.37461769473276,38.13145082218349,104.41085971180462,,,twostagewithin,42.33648198964093,45.04529192405052,,,12,0.9909263926516284,0.973957720490136,,,,,,
0.6095201809284302,0.6962954964031522,-0.011936823262186,-0.0300626208991855,25.019537289532,32.8735760414794,125.43915708378759,,,twostagewithin,52.83629369667519,52.88255317323187,,,13,0.985791296418496,0.6355746743131915,,,,,,
1.090051461010792,1.0965354668381475,0.0034480704947885,0.0153357302675038,39.41619366010463,37.809054533898056,129.35614744476578,,,twostagewithin,54.80912585612151,57.0161521442706,,,14,0.7641730261906524,0.5718889507538453,,,,,,
0.5688325084658156,0.6147053540324997,-0.0028017795929565,-0.0032279886089702,25.86268332373,38.14195469772944,125.84161137252119,,,twostagewithin,53.05185781999921,43.59906509887924,,,15,0.7916974749692981,0.694895335396116,,,,,,
0.8442854888303727,0.5894719332561349,0.0463082683881503,0.1,5.015395775315739,3.822838845641524,194.2271848536194,,,twostagewithin,87.33289417036619,87.30766179501701,,,16,1.0,1.0,,,,,,
1.138744489111556,1.1177553587108815,7.09077490500369e-05,0.0020599181960462,68.45206052156992,100.0,100.03434322172745,,,twostagewithin,40.13388676564512,30.336020257037354,,,17,0.8716068286706712,0.8580722705697877,,,,,,
0.548416573754291,0.452914890203618,0.043447986179845,0.0116453813708794,18.78501867673587,16.930231410146547,135.77418518004455,,,twostagewithin,58.00380774480367,59.28607835180755,,,18,1.0,1.0,,,,,,
0.311865110734878,0.3197598295525443,0.0239753516896802,0.0155532509559896,35.343881963039536,44.529988217031,69.27751458288361,,,twostagewithin,24.7554724462232,20.003180996213946,,,19,1.0,1.0,,,,,,
,,-0.0023836961298164,-0.002551007093296,22.89797430723273,31.467094905680863,149.07194672641987,0.3206822595247391,0.1750493845930316,twostagebetween,64.65268851799132,57.57241732639781,,,0,,,,,,,0.3996256587848854,0.3815306640355181
,,0.0266264282884364,0.0189492318544511,18.356161099014937,18.30789652296783,128.97947357461018,1.0,1.0,twostagebetween,54.60645194208648,58.10888624357415,,,1,,,,,,,0.66554793580017,0.6418163397878041
,,0.013889020801629,0.0096273380954709,44.35188832413827,32.68759525929584,84.65599733394417,1.0,1.0,twostagebetween,32.47349129665768,41.51568659714549,,,2,,,,,,,0.5921759316161568,0.6076993912124978
,,0.0280427991965471,0.0089965687496891,34.79450380709894,67.4281616283269,63.15439594453016,1.0,0.0123769866993264,twostagebetween,21.69391312704647,21.126649413223127,,,3,,,,,,,0.7295414683938353,0.7474747663814608
,,-0.0254896672815181,-0.0236529487717379,23.84647053874728,21.01460936644003,136.0766399848701,0.8188523054674841,1.0,twostagebetween,58.15503514721644,58.71323719078764,,,4,,,,,,,0.4624816258087693,0.451056215571687
,,0.000217903480406,-0.0079187405743483,39.745305345416405,31.460887165133634,110.46860472447429,0.4333565117169561,0.5569698953854735,twostagebetween,45.35101751701853,48.7690120510858,,,5,,,,,,,0.6175965621978343,0.6359542613218335
,,-0.0016138709308274,0.0033896269868407,11.24413908154067,13.457321898940783,173.31422091543106,1.0,1.0,twostagebetween,76.77382561249692,70.20366557563571,,,6,,,,,,,0.5915752895872285,0.6218531288205044
,,-0.1,-0.0864584480030699,2.283470980769519,4.533951074448965,209.1260349051904,0.0,0.0,twostagebetween,94.6797326073766,92.68460312163174,,,7,,,,,,,1.0,0.8013881633084149
,,0.0096083164556329,0.0216023077805976,42.214962454130976,42.01833404342262,116.03486701709457,0.370900628963729,0.2790864306103169,twostagebetween,48.13414866332868,49.558868247470855,,,8,,,,,,,0.5785369170428192,0.5791061626065954
,,0.019677104105386,0.0241746454185888,19.391947799807312,23.3983661509795,155.5600800416745,0.6068712445915121,0.0,twostagebetween,67.91109215457587,70.71323384576138,,,9,,,,,,,0.5047244797678346,0.4421098157222875
,,0.0022769019310054,-0.013788590246089,19.287709680806557,17.88910085033848,94.67927237348505,0.9865392094389892,1.0,twostagebetween,37.45635134152392,44.19262448240892,,,10,,,,,,,0.2169525021264852,0.2476457353391361
,,-0.0013797826415583,-0.0172226202640589,11.02229027196284,12.47865027883448,165.05542124952655,1.0,1.0,twostagebetween,72.6587627585019,65.08022828104791,,,11,,,,,,,0.3991975091907795,0.3432778020936733
,,0.0042623988091428,0.0175600230227758,38.02086038161259,41.248440913575664,99.79888357677095,1.0,0.676478985461289,twostagebetween,40.030493922124094,43.498885348971285,,,12,,,,,,,0.5555171681628265,0.5466165068696656
,,0.0157426319583644,0.0168951595005151,21.39891092311993,18.989705189687253,135.48718437154412,1.0,1.0,twostagebetween,57.86030734055345,61.40950351483472,,,13,,,,,,,0.5933219591797786,0.5969550419466575
,,0.0081058331710325,0.0210334130225007,28.112409549723107,32.09321681735564,131.27551114233563,0.7366412962715224,0.5232306208594669,twostagebetween,55.76880770490643,55.279792991666646,,,14,,,,,,,0.4777583601840465,0.5160083895785907
,,0.0391796053058233,0.0584197387502261,26.748234409509266,26.817780478714617,115.75230374092928,1.0,1.0,twostagebetween,48.00720400420326,47.2109893553005,,,15,,,,,,,0.6042022645127493,0.5958597237208724
,,0.0686258724763963,0.0554474240749757,5.367534027603142,8.82704348123721,188.12768699209994,1.0,0.7502634970933991,twostagebetween,84.28314523960645,78.87818700105328,,,16,,,,,,,0.5334454497362169,0.5425490792648194
,,-0.0061228202489975,1.6674407370085815e-05,46.92565033934029,49.92805634053939,104.58066584682868,0.7415373720519521,0.7624999623172868,twostagebetween,42.40704807819573,40.87553988729218,,,17,,,,,,,0.455657732560996,0.4554224309893395
,,0.0152015711205474,0.0213231019215845,21.677555842022358,21.61232443080059,139.06038777574545,0.8318683737539306,1.0,twostagebetween,59.64690904265412,55.93937261846419,,,18,,,,,,,0.6011441566127764,0.609750962885043
,,-0.0142875750241797,-0.0169409383530662,46.924789566672885,54.3225850904189,60.586480554756996,0.4706424227695438,0.2810648667464438,twostagebetween,20.40995543215989,22.078029246460165,,,19,,,,,,,0.7417964017410859,0.7323325122627004
2.7593008219866366,2.3925229677892816,0.0244101408609109,0.0156413960828342,1.7657749139914372,0.79308267815943,171.1803050672243,0.2785640471228971,0.5309349860209084,twostagemixture,63.35276163187028,63.19811338354036,11.271266815737905,10.148893179159186,0,0.945919896605162,1.0,0.9888280006139852,0.8403390593811269,0.9944900415913626,0.8926716076150927,0.4364383508050571,0.6547805700445045
0.042787648568874,0.0870644395418889,0.0007747676934424,0.0045829804638062,200.0,74.91541555229286,140.3106269488178,1.0,1.0,twostagemixture,47.91792257266704,50.874827294489,0.0527013367321821,0.0857154629427708,1,1.0,0.8560258016290124,0.9206505276649184,0.7813951768591979,0.9332957524807228,0.830956954989634,0.2251308046474559,0.0
0.6621758808386605,0.2057701076454056,-0.0055330683090725,-0.017552122256342,33.929356638443565,16.33764783647715,108.0232641007657,1.0,1.0,twostagemixture,31.838990467175428,33.70718399087878,0.7906019872195196,3.5378654716031943,2,1.0,0.0,0.925815449873132,0.6397426153986462,0.7480378379614446,0.7261078325142035,0.5949605295450079,0.5625156734753913
2.2826507034465227,1.0148534866843295,0.0056721249194938,-0.0617839816269955,2.989297460395278,2.7457468406489194,82.59604568080965,1.0,0.3789477565415849,twostagemixture,19.06063193866296,18.05760296092918,8.133457250308728,40.0,3,0.6686561909925426,0.0,0.9465584471728032,0.4672865999865827,0.9542238009167822,0.2958657747424226,1.0,0.8300839833803441
1.244774718725033,1.2536892335524614,-0.0785452133849012,-0.0676119659140322,3.737737820179692,4.214943998145348,158.25047991591143,0.0,1.0,twostagemixture,56.887849056213845,50.56361066500115,11.96419732176152,6.5516170487453484,4,0.0,0.0,0.8616251199359499,0.7838129282009563,0.0461490617746808,0.1557172134516522,0.4571179413457803,0.4257950979800668
0.0,0.0,0.0050481064009774,0.0042608536521535,19.026118995931604,25.610784766904803,119.39397589292012,0.3037152847402382,0.0491237233620062,twostagemixture,37.459597044718194,31.161391737889105,40.0,40.0,5,0.8684476478115561,0.7182782686383654,0.0412050523180015,0.0463418183148801,0.0477785538331051,0.0608217196876111,0.3650737753592615,0.3647443969103234
1.630878294321415,0.9154432585565684,0.0007978572578544,-0.0019078763358518,200.0,39.98247050176053,189.06177333576102,1.0,1.0,twostagemixture,72.29349576613863,73.14112501554075,0.0201913543023355,0.0503377548912848,6,1.0,0.9460418249282696,0.9979514447371524,0.945159995725256,0.9987604517344428,0.971761160278682,1.0,1.0
0.4047238214319015,0.0,0.0349463000365146,-0.0002666238677597,1.110787154864029,200.0,234.61415512454846,0.0,0.0,twostagemixture,95.06968666053235,91.3136925588049,1.3714616743818415,0.0123024489187151,7,1.0,1.0,0.0,0.9813340444788992,1.0,0.992545018952296,1.0,0.0
2.2652251884500663,2.1223515311048526,0.1585079993775444,0.4077984414396471,3.269331041375729,3.153238538726675,129.4604887924107,0.2282844419182302,0.0928601711993521,twostagemixture,42.49285349446348,37.812061312313965,14.05285764625474,14.034426951145845,8,1.0,1.0,0.9759858574843556,0.9417657247541464,0.9631704694009048,0.9062775657743104,0.6557789499180797,0.7423547700723626
3.0,2.6317276388341244,0.3509248073746654,0.808373784861458,0.4581807087010914,0.4272583216264792,175.77672277431094,0.4977834958501533,0.5156073752308385,twostagemixture,65.68322868806736,65.93555291910697,39.94698090489804,39.62139099691416,9,0.960162944927778,1.0,0.9818117272485068,0.9760654826833068,0.9711641469527168,0.913419983074338,0.5757781354575354,0.626727913533678
0.0,0.0,-0.0001175615532372,0.107659337056564,200.0,6.051894210743587,117.56885922589827,1.0,0.0,twostagemixture,36.547038711207264,35.65801999315652,0.087516800530882,40.0,10,0.0,0.0,0.9875369720523538,0.1300793889154992,0.9654068928908468,0.097570658594144,0.1078541232214707,0.0
0.4784821322512508,0.4903361053441025,0.0002073155730545,-0.002542400235028,199.999999999056,14.75762637899923,181.48569242351275,0.6503108829066534,0.0590480916631121,twostagemixture,68.53771351266826,59.69955207807695,0.0289000452033081,1.2603768175286094,11,0.1522704699138499,0.0,0.9852511323949014,0.735838644722518,0.9697931306026056,0.3246425942753198,0.0,0.0
1.4252652056137938,1.004544261645308,0.3326088371257343,0.1054401440183719,2.090228489175652,7.0912152173533975,114.27311716132363,1.0,0.1911668215968723,twostagemixture,34.9314258815737,37.40298403886892,38.26713119103121,4.303365700822066,12,0.9176142896481366,1.0,0.3153926718066783,0.3625937738172242,0.3007689897000614,0.4959247369260693,0.673991037276099,0.8308015695520731
0.1869093685590465,0.3704218779578593,0.0020153337341513,-0.022634968101586,13.29383614463589,17.63639310447365,144.50260438819382,1.0,0.0810219530969133,twostagemixture,50.01391129235504,38.56953727613213,13.01421516345504,40.0,13,1.0,0.5371484919843568,0.0376624355790433,0.0097451850197089,0.0387173586364348,0.0171726403737464,0.0,0.0
1.0537757262849523,1.3100549865041418,0.0327286130226325,0.1468153814171424,6.286031161659386,3.5091392590166604,145.2922403495316,0.2652396938395667,1.0,twostagemixture,50.44098747567769,37.23303269371647,1.696101601022417,40.0,14,0.8244986259088484,0.0,0.0,0.5164875065697656,0.7539624243539462,0.0,0.3614736495591613,0.4943411672322566
0.0,0.6202174119626979,0.0701384213304967,0.0151730194074425,6.786285812149543,15.992089007468811,139.07632500061135,1.0,0.8166952191634398,twostagemixture,47.33302980121756,40.35008379271928,40.0,2.0369047943233336,15,0.2717260766708506,0.4779982444576133,0.1158682545597023,0.4258060985197215,0.0654558512241846,0.8230586022187832,0.552783288705971,0.5768680051851046
0.0,0.8707210928764746,0.8802152641878039,0.0027033826520429,0.3315404249971497,200.0,209.26291382196052,1.0,1.0,twostagemixture,82.62488583398236,75.0262038134517,27.448142857513584,0.0284867123461923,16,0.0190578019945254,0.0,1.0,0.99380889064687,0.2897068744479163,1.0,0.5349225974813532,0.4418357831954249
0.0271613060630574,0.0,-0.0008400348741897,0.0277032204581246,200.0,17.98118495534859,116.11308618352784,0.6976716463484084,1.0,twostagemixture,35.81915219002205,30.216951452117307,0.2246508805534684,39.467915848022734,17,0.6825482338982459,0.673282436873176,0.932985760901251,0.0916344367057228,0.9107078474608328,0.0724326273248476,0.2793501319074281,0.3544083816728087
0.0,0.3590350721284722,0.04917283318359,0.0600291707002196,12.547946996773252,11.316824944214742,147.60974917704704,0.732352319345723,1.0,twostagemixture,51.56748368678164,38.739562607584205,39.97251454628446,40.0,18,1.0,1.0,0.0314168134546618,0.026491802162132,0.0300838652205733,0.0204311018828601,0.2860629434431583,0.3018941342462203
1.4922889233294,0.8146113471115696,0.0011289986132771,0.0033588215554176,200.0,200.0,79.90934127168612,0.0,0.0,twostagemixture,17.717279734101187,16.89379197601582,0.2034482720032017,0.2302453974216105,19,1.0,0.717314681429991,0.9964595582797146,0.9849737303968384,0.9979940488462732,1.0,1.0,0.8905872020255109
2.8121431448870773,1.2310225489214708,0.0014962628216682,0.000765375321565,29.152573205096303,36.47923512348376,166.73460948426072,0.2502048570601464,0.0,twostagemixturenoscaling,63.60073505169315,58.70333285691992,,,0,0.7786002788670812,1.0,0.7096564602669728,1.0,0.6878710413338426,0.4511170774717014,0.4358634428150466,0.4216676600420222
0.0,0.0849439989922435,0.005866682082061,-0.0122281740831434,26.09939085462963,26.121724376407933,135.76378048269115,1.0,0.9411333827681804,twostagemixturenoscaling,48.11532055090836,45.17039413307673,,,1,1.0,1.0,0.4265540421690955,0.2756162893492666,0.4636314990920017,0.3987680953435778,0.2770911761390406,0.2370376337653809
0.6544065505027783,0.7652916664743846,-0.0029548161897587,-0.0012980773471897,62.40894946386685,72.4021873887679,103.5638384564829,0.0,0.0,twostagemixturenoscaling,32.07290448761263,30.805419601621157,,,2,1.0,1.0,0.8281490734344836,0.8410194133618445,0.0,0.0,0.5957419962842617,0.561774201008535
2.297800075326726,3.0,0.0003148307064126,0.0032112625317677,51.700753488089525,77.88715644516209,77.71109446129725,1.0,1.0,twostagemixturenoscaling,19.08897754021141,12.98287728258776,,,3,0.6767499916759867,1.0,0.4317373021698829,0.4879558572418804,0.4671714852731967,0.51330886097306,1.0,0.9713328071767104
1.2394995530517197,1.1676138423991074,-0.0061035933943366,-0.0189021064118764,47.93111112005575,33.639287416635035,153.49148364174465,0.0,0.4001535068750337,twostagemixturenoscaling,56.97917213043511,54.35071570263008,,,4,0.302818255011256,1.0,0.7439936084220239,0.6551066869388738,0.0485538619277311,0.0,0.4582039604202013,0.408872371174151
0.0,0.0,0.0018418311454979,0.0076845396648218,51.58991369716324,52.813692230749794,114.90949988502933,0.3046253717822424,0.5467490713316561,twostagemixturenoscaling,37.68818025207745,33.08505106104194,,,5,0.8681844104407372,1.0,0.6294893985400086,0.7330041466819539,0.6542560205459939,0.781857838159673,0.3566080679077364,0.4715046566509848
1.678371752787774,2.089890258481668,0.0091509143888708,0.0125566873337908,17.51323905667403,19.856364870159364,185.64328949486128,1.0,0.4136879791262346,twostagemixturenoscaling,73.05507505699342,72.59209809374785,,,6,1.0,1.0,0.2284351187468314,0.3308600932119807,0.2341663488375133,0.3328291287642991,1.0,1.0
0.295942549862082,0.7920555040233845,0.0218296536225177,0.1060033260176972,1.9680151594078548,1.6109234248455444,229.90455328739858,0.0,0.0,twostagemixturenoscaling,95.18570695326208,95.97505657092609,,,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4135527973124496
2.37624927861368,1.7402877013346716,0.0082477971350331,0.0126069720376519,62.41879822184466,98.719858560369,125.01564542032203,0.2360530506505521,0.2260463274082469,twostagemixturenoscaling,42.7412530197238,32.465210490708444,,,8,1.0,0.0,0.75379627989098,0.6834471984488717,0.687447678099726,0.4964245295369138,0.6520023398193227,0.6487109134554795
3.0,2.946787324926897,0.0051658971395533,0.0003100778995864,32.01409450800238,39.863409591403226,169.48473831742496,0.5011924832501524,0.2653180043673602,twostagemixturenoscaling,65.0044734261897,58.47796796482336,,,9,0.5075396359924931,1.0,0.7030874025800823,0.8075116261383387,0.4592950352504357,0.6623260390959953,0.5701223499335175,0.5500104982168006
0.0,0.1761568296109501,-0.0012517967338754,0.0005994294250717,22.075856880982126,48.80686201051125,113.22933086396317,0.9258320243269492,0.1707058828976357,twostagemixturenoscaling,36.84809574154437,28.75078473466573,,,10,0.0218302637896448,0.0,0.8778948104197587,0.8409458852801401,0.7823025278370509,0.9408255345645936,0.1332941892762092,0.1732778681448075
0.5566782611680848,1.864300875120336,0.0019493398609215,0.0026182766346648,19.73540923974329,42.36477772117704,177.7232402041069,0.2195041359300922,0.0,twostagemixturenoscaling,69.12372436953069,63.09085440249756,,,11,0.2840900598630478,0.3039687976382955,0.4244058352721698,0.0,0.2966175481378656,0.2632167621286175,0.0,0.7053695920988858
1.4297027203802677,1.4306098322123997,0.0110281521336817,0.0109128053336708,63.03401770152216,78.3729067990301,109.35136908249324,1.0,0.8744040975275125,twostagemixturenoscaling,34.93778880872385,31.816568325057418,,,12,0.9163401503469226,1.0,0.401678624650386,0.1576295715625767,0.3878607363598528,0.1848046753106224,0.6721693605378437,1.0
0.1873273711482921,0.0,0.0010186857066885,0.0063637883038,26.26626289130517,43.01070277668009,139.5641996479735,1.0,1.0,twostagemixturenoscaling,50.01553013354953,36.60500541985432,,,13,1.0,0.7871237125863835,0.2487764509716129,0.4616632375264873,0.2536993666450298,0.5014667716710077,0.0,0.2970814826169956
1.150635508624844,1.0982243864148855,0.0041718707015284,0.0080028804702256,48.15968006104069,69.82020408927076,144.04201960279562,1.0,0.5874106284331149,twostagemixturenoscaling,52.28311406887504,44.3188796074206,,,14,0.0,0.0,0.7611370495846917,0.8212831382643496,0.022692330359377,0.0,0.4937798762601928,0.4880419169667592
0.0,0.1052711734978598,0.0157573497447398,0.0198721343106722,29.943488601064796,38.47587404288136,135.2116589767416,1.0,0.3987497919115683,twostagemixturenoscaling,47.86793375584803,41.301714782175054,,,15,0.6726176504796199,0.887760977392037,0.6624618295077535,0.3990390666346384,0.6725270631839376,0.3845477594676225,0.4642521378590026,0.129249142068626
3.0,2.0520677303787527,0.0388701620090019,0.0496011191759921,7.351604634014517,8.450717593150172,205.91781604284068,1.0,1.0,twostagemixturenoscaling,83.39751150853333,81.84101418811942,,,16,0.0,1.0,1.0,0.151899647359097,0.4256888061026036,0.2613187647868211,0.5476691584938902,1.0
0.0315863233326379,0.0629938317673595,-0.0028864516968462,-0.0058907165690321,58.18464136165686,166.6368469266696,111.38455737114357,0.6852317507081128,0.9172767884623064,twostagemixturenoscaling,35.92570899513457,16.365242698841257,,,17,0.6890868892228866,0.654558760476676,0.7469305702816172,0.8117185724680733,0.6861278037366315,0.7111118981075842,0.2809093947041347,0.3447991792583826
0.0,0.0040079830202039,0.0222854975946521,0.0232581333756696,27.68947197727988,31.940886758650063,142.64987269361671,0.7180146087316379,1.0,twostagemixturenoscaling,51.55836665637114,43.89818903986517,,,18,1.0,1.0,0.5468069279577426,0.7316725457072613,0.5589704976166106,0.7398130604300754,0.2750988338395012,0.4744044505110726
1.5882335572820043,2.3560069989580694,0.0036257327042325,-0.0048631618247898,59.08837209626654,79.19654707398851,75.98827093707268,0.0,0.0,twostagemixturenoscaling,18.22756577809913,17.51740090438159,,,19,1.0,1.0,0.6592685833277339,0.7599877480868178,0.7427454669755401,0.8255069435461725,1.0,0.867476912421251
1.6296643649996163,1.547416890818657,,,0.552376548717456,0.6265894497571065,144.71951727791418,,,eu,67.41811621634778,69.06188632970233,,,0,,,,,,,,
0.390961227315876,0.4495749053489954,,,7.488268920780396,9.174377318125709,115.88512267204058,,,eu,53.000918913410985,43.3597018784712,,,1,,,,,,,,
0.6477103820257347,0.6738550095650674,,,10.115277268803716,8.384823835847529,77.8642174162427,,,eu,34.00485502296414,38.798114446097145,,,2,,,,,,,,
0.3291664456304886,0.3235219397071039,,,20.10243843264453,19.109731304496684,53.3181792281445,,,eu,21.71744719146295,22.76296253568182,,,3,,,,,,,,
1.207899603005686,1.3006689443206854,,,1.8956473824126323,1.6789194757918924,129.0512846119926,,,eu,59.583999883386994,56.9239985175018,,,4,,,,,,,,
0.5183904447382701,0.4838840177481189,,,7.849444883300221,7.660684719120224,103.48379201174664,,,eu,46.800253583264016,48.97496628788396,,,5,,,,,,,,
0.7885211785036762,0.7575110173899623,,,1.9882506471852528,2.0485830025613194,167.7070792714818,,,eu,78.9118972131316,79.45189647306674,,,6,,,,,,,,
0.0777511524906609,0.0,,,0.9396031156652652,1.257210895639253,201.32730661144316,,,eu,95.72201088311228,94.89856229765236,,,7,,,,,,,,
0.731995922242247,0.7320229060955442,,,4.809023078760563,5.642461548708832,121.43059227550876,,,eu,55.77365371514507,50.26431738262704,,,8,,,,,,,,
1.1294754566031096,1.1775318909292658,,,1.4099793315538809,1.401769820214296,152.01268524822055,,,eu,71.07186869097958,68.69360648499817,,,9,,,,,,,,
2.6312004358905745,2.414723720647881,,,0.1247824290845468,0.1505389749319722,108.19425675057282,,,eu,49.155485952677104,56.05206203474857,,,10,,,,,,,,
1.290469179439527,1.3179532514831795,,,0.8235967410117011,0.9396531951908126,161.52303784836678,,,eu,75.8270449910527,71.15883192974061,,,11,,,,,,,,
0.8648664746959353,0.8973165052435813,,,5.387856224445916,4.868176814837638,101.03238039734532,,,eu,45.58171626554197,47.6130270179806,,,12,,,,,,,,
0.6084512097945427,0.5456942422401457,,,6.011695184364111,7.24683683581719,116.30994917379394,,,eu,53.213332164287664,48.79057234305965,,,13,,,,,,,,
1.0914204272656445,1.1513687946396092,,,2.796442849927526,2.3194359543316136,120.99899750347356,,,eu,55.56502481860609,57.24148253534214,,,14,,,,,,,,
0.5691100193281612,0.5086489897636861,,,6.166167963172695,7.947424948300644,116.67361488830026,,,eu,53.40233351101944,46.36934497232049,,,15,,,,,,,,
0.8393711159449067,1.6435672056926989,,,0.7490903868197643,0.0674246166153148,185.26751361163156,,,eu,87.74340767759402,90.90001709196858,,,16,,,,,,,,
1.1379535048709009,1.2152450342250998,,,4.617039558303047,2.975275083341037,91.03422826258361,,,eu,40.5754717086825,47.06104185539999,,,17,,,,,,,,
0.5533686115898919,0.5072498658150507,,,5.139626764303652,6.105823530193664,132.12792468028468,,,eu,61.12231991753304,56.69950603901326,,,18,,,,,,,,
0.3139395707636432,0.3296352845787961,,,16.625547041930588,14.349101402419514,62.0510770214389,,,eu,26.083896088110144,30.636729183501306,,,19,,,,,,,,
,,,,14.765475907157306,13.616028941273177,140.93148269014227,,,wa_dn,65.52409892246183,69.83847221510167,,,0,,,,,,,0.400634086101283,0.4323203392001545
,,,,18.196996888186888,20.49395317724665,121.16455887049503,,,wa_dn,55.64063701263821,52.00654103915001,,,1,,,,,,,0.6645607483651444,0.6595728514821143
,,,,43.024920669282594,41.067024131196256,76.62827072980761,,,wa_dn,33.3868816797466,32.96338460401018,,,2,,,,,,,0.5922674831994589,0.6159415763566749
,,,,32.95785901381943,37.95440764224118,56.13713334441462,,,wa_dn,23.12692424959801,19.28438916653935,,,3,,,,,,,0.7287834352588083,0.7292551576960787
,,,,20.746510036603635,19.453436543037807,129.79618443471855,,,wa_dn,59.95644979474998,61.95434724146291,,,4,,,,,,,0.4622808646789454,0.4672250970966879
,,,,27.59213471843658,24.329834033100735,103.7787464888647,,,wa_dn,46.94773082182304,51.45045074830928,,,5,,,,,,,0.617719580101412,0.6178058086062423
,,,,11.23081067424912,11.202193971005157,163.435205101588,,,wa_dn,76.77596012818469,77.93768820875113,,,6,,,,,,,0.5916170904851126,0.5494852720154977
,,,,0.9251860716720058,0.2267464195758521,201.19821391649182,,,wa_dn,95.6574645356366,96.95584109087903,,,7,,,,,,,1.0,1.0
,,,,27.18774931480729,37.20421568303812,111.8591410764913,,,wa_dn,50.98792811563634,41.836925524793045,,,8,,,,,,,0.5795152370386801,0.5505954538150244
,,,,15.487396272806327,18.353543493222265,147.8744801936198,,,wa_dn,69.00276616367921,63.670665141706976,,,9,,,,,,,0.5047667586562936,0.4830806913692631
,,,,19.203434822189863,18.493173957054097,84.80697537694292,,,wa_dn,37.46184526586215,39.70984192736664,,,10,,,,,,,0.2173521866319365,0.2242272541854833
,,,,11.010066984208398,11.444274580761595,155.18930735026623,,,wa_dn,72.66017974200243,72.2637050948867,,,11,,,,,,,0.3991118028596622,0.4084990247902225
,,,,37.95033943682935,51.48008444366405,90.09428450789244,,,wa_dn,40.11266832081553,28.92501627101269,,,12,,,,,,,0.5555008536074828,0.5650989440679793
,,,,21.28519468994433,29.05554136534045,126.6652679594932,,,wa_dn,58.3909915571373,46.46485806580954,,,13,,,,,,,0.5931725408554263,0.6052660900395093
,,,,24.256645140160877,26.435816773116077,122.22178590352294,,,wa_dn,56.17641901863078,53.92086779197545,,,14,,,,,,,0.4778515575660083,0.4813930688218671
,,,,24.59467103312127,27.008821144732767,114.03914891728678,,,wa_dn,52.0851005255127,49.29958684347344,,,15,,,,,,,0.6037911031540735,0.598171020402472
