alpha,alpha_rec,b_last,b_last_rec,b_longer,b_longer_rec,beta,beta_rec,bic,epsilon,epsilon_rec,eta,eta_rec,gamma,gamma_rec,m_min,m_min_rec,model,nll,nll_rec,subject,theta,theta_rec,w_between_altwise,w_between_altwise_rec,w_between_attwise,w_between_attwise_rec,wp,wp_rec
0.7701108636183008,0.7372900555691645,0.013100943708070757,0.005871750418809111,,,30.57409256069799,26.9293782332787,68.0424769063379,,,,,,,,,twostagewithin,25.52424796907023,27.461649121259946,102-alternatives,1.0,1.0,,,,,,
0.839208909881943,0.7212324357308757,-0.09173920548646658,-0.0352578885702795,,,73.34973291975368,70.7881604122045,62.83586601652496,,,,,,,,,twostagewithin,22.92094252416376,21.90794927729592,102-attributes,0.047264788934229716,0.011010962819045175,,,,,,
0.498287318919453,0.4500735247096721,-0.008053516403947301,-0.024658626325219063,,,23.202381249523935,51.56650379245889,67.98939642515151,,,,,,,,,twostagewithin,25.49770772847704,17.091048026537973,103-alternatives,1.0,0.43122457988834895,,,,,,
0.48693434411610814,0.4799078296981387,0.05185770336396134,-0.024032590416211398,,,38.494957070002386,28.307472388598143,66.46022725658575,,,,,,,,,twostagewithin,24.733123144194156,24.680505566353062,103-attributes,0.17978292586921044,0.5938372511375991,,,,,,
0.6827778209683949,0.8421181098201035,-0.012942284671133562,-0.01177779180168554,,,16.219213781397656,22.731372231536664,83.82910317126556,,,,,,,,,twostagewithin,33.535242101579925,30.519280283621274,104-alternatives,1.0,1.0,,,,,,
0.5901278840083132,0.7172486490245529,0.057529726289627096,-0.07704843702467433,,,51.77347788651524,50.370994705894844,65.47076573106092,,,,,,,,,twostagewithin,24.238392381431744,22.55881335177565,104-attributes,0.03346524801499764,0.361675966018924,,,,,,
0.8868387065551414,1.0836719871661107,0.00022606325943643773,0.004377196956496257,,,49.99435640852045,32.248491209372894,57.877820445300145,,,,,,,,,twostagewithin,20.441919738551352,28.8566724906101,105-alternatives,0.9357921296617833,0.9995214237269758,,,,,,
0.8736454701551823,0.8206082115971337,0.03363006560159294,-0.089887430562535,,,66.61978032947331,44.08762009336882,66.52593402028022,,,,,,,,,twostagewithin,24.76597652604139,21.775131637245558,105-attributes,0.06818467118306175,0.8285971281150588,,,,,,
2.110320556174624,2.1539506682473877,0.0048189766192676415,-0.02549055127366785,,,27.916972645550317,17.909707700945706,87.58243052017589,,,,,,,,,twostagewithin,35.323002250893424,38.005902102986276,106-alternatives,0.4444785207699162,0.8609584797918975,,,,,,
2.0735107106387933,1.487005311061079,-0.013487812602570627,0.08120564750269994,,,27.789071453647242,25.179697964998827,94.95075339598597,,,,,,,,,twostagewithin,38.97838621389427,34.75507681084481,106-attributes,0.14376989236504364,0.6744433418547808,,,,,,
0.01766249164559162,0.145010559681239,0.1,0.05046417529499418,,,2.6604929396987864,3.6700965551411278,102.96732684501141,,,,,,,,,twostagewithin,43.015450413311186,42.62817767277026,107-alternatives,1.0,1.0,,,,,,
0.1512149448899016,0.03442401471464468,0.042713934356155274,-0.006689183054200121,,,6.796499209910229,4.178559559192577,100.19691174057509,,,,,,,,,twostagewithin,41.63024286109302,42.37459421141189,107-attributes,0.277483740210953,0.5659298813168672,,,,,,
1.1740100091121521,0.8135774971775176,0.00892916014815433,-0.004177979672663981,,,27.705836405166362,22.098207627610435,81.80668910486958,,,,,,,,,twostagewithin,32.464329142082576,33.932314948843924,109-alternatives,0.45291618783308807,0.537820792213366,,,,,,
0.9693314825225489,1.0322638229000425,0.06551191451992144,-0.0756528449085233,,,15.215066472633255,24.326988700843206,94.63768819879508,,,,,,,,,twostagewithin,38.879828689045326,38.207334813166554,109-attributes,0.6857681660474213,0.14976664808126705,,,,,,
1.262420028951421,1.23370826880105,-0.013794402050453635,-0.022556572776156997,,,34.77451199908294,52.50410425072329,74.75091472091212,,,,,,,,,twostagewithin,28.878466876357344,22.24168204833735,11-alternatives,0.9148382058472706,0.8407785005550669,,,,,,
1.2259061028503542,1.4184156441968507,-0.033824019471692626,-0.053702261999339196,,,40.40050514562298,80.83260648506855,82.48789947682374,,,,,,,,,twostagewithin,32.746959254313154,23.71354819918029,11-attributes,0.18638124502964057,0.10516292927805729,,,,,,
0.03530585238536179,0.17573862106085072,-0.022881063910533694,-0.021805088777925585,,,35.40942502744379,100.0,25.337478959965757,,,,,,,,,twostagewithin,4.171748995884159,1.4657268447053424,110-alternatives,1.0,1.0,,,,,,
0.0,0.0,0.08893240966601007,0.09467573134974666,,,28.629780936351388,23.139725313419028,35.059325357991995,,,,,,,,,twostagewithin,9.032672194897277,6.548075929183584,110-attributes,0.3355476628740674,0.9523421811383903,,,,,,
1.3529174077384236,1.2612835263955573,-0.004490869417491991,0.00014790329379753365,,,36.90311815317275,59.43790007781729,73.94252710368973,,,,,,,,,twostagewithin,28.474273067746143,20.92390751036135,111-alternatives,0.8488428768061954,1.0,,,,,,
1.6819328367114807,2.014156467061285,-0.05814087610727984,0.038238363035559414,,,63.88167097281447,57.84866628151027,68.22521852890088,,,,,,,,,twostagewithin,25.61561878035172,25.30111424449452,111-attributes,0.2052790856829625,0.4348936366039016,,,,,,
0.5742653031182656,0.6360264618078741,0.01349325300231549,0.019021391266988347,,,40.55303664685666,53.14830782062358,53.37962965049158,,,,,,,,,twostagewithin,18.192824341147073,15.819523521528302,112-alternatives,0.8673205113304799,0.8044762626380938,,,,,,
0.6355294004774616,0.6602060433974336,0.07778630880911996,-0.09147172248792071,,,55.22376180645049,100.0,46.02633315622772,,,,,,,,,twostagewithin,14.51617609401514,7.001244936179981,112-attributes,0.9330593543132356,1.0,,,,,,
3.0,2.8334294045823554,-0.0005448224049414049,-0.0015986882328065,,,64.72254149172173,36.82555213590756,76.48265950792731,,,,,,,,,twostagewithin,29.773116744769133,30.40592113692214,113-alternatives,0.03273592266094133,0.853394244828402,,,,,,
2.357095827353948,2.671984582388629,-0.024928720396916883,0.0009493721255871668,,,60.18059364753155,51.45546719717237,73.9661399386839,,,,,,,,,twostagewithin,28.48607948524323,30.642719286478833,113-attributes,0.21430812702093996,0.296053611248857,,,,,,
0.6305510196601102,0.5612345276415648,0.011520886625030351,0.00429977995362005,,,46.44133928400204,56.83496537091436,53.8835742011361,,,,,,,,,twostagewithin,18.444796616469333,13.52473411414961,114-alternatives,0.7565137620074407,0.8970486889454247,,,,,,
0.6904711756210105,0.7394151868001244,-0.024416216839839345,0.038846435746082514,,,63.96028239529174,76.77761823960694,58.20727040426512,,,,,,,,,twostagewithin,20.606644718033838,20.316117379970915,114-attributes,0.16911711471673904,0.044733364442661,,,,,,
0.8916471655253305,0.9217079230494898,0.00583475361614404,-0.01098283804538328,,,80.5211720578437,100.0,43.946675144928534,,,,,,,,,twostagewithin,13.476347088365548,6.547625713178251,115-alternatives,1.0,1.0,,,,,,
0.9150448898261174,0.9631894739006115,0.0699808805650302,0.03494249185729741,,,100.0,99.65163275456365,34.93498786763416,,,,,,,,,twostagewithin,8.970503449718361,12.628168689207245,115-attributes,1.0,0.9602837370369138,,,,,,
0.6279751955135561,0.6231184466270093,0.003974579336556059,-0.0033415252322210815,,,47.88966731776196,76.2191039213664,54.276810625921,,,,,,,,,twostagewithin,18.64141482886178,12.480403927529071,116-alternatives,0.7156599439413431,0.7230027438613243,,,,,,
0.6508725036630032,0.6252415406314885,-0.07767315123919544,-0.06214255466452974,,,47.421334203785435,45.47811599681908,55.27461553882654,,,,,,,,,twostagewithin,19.14031728531455,24.311642197932237,116-attributes,0.6529046606157137,0.22498881306988122,,,,,,
0.4495810499162832,0.43592841696613005,-0.021716076961584785,-0.02196883630349617,,,43.090606825307624,69.96478129607625,45.71263070928282,,,,,,,,,twostagewithin,14.359324870542693,8.24913753520175,117-alternatives,0.9361038561021053,1.0,,,,,,
0.4919512126251145,0.45992145667833195,0.053532091082203165,0.0030771832185011896,,,48.97543707209352,56.91420363875425,57.20527836280132,,,,,,,,,twostagewithin,20.105648697301945,17.095766246374325,117-attributes,0.20063007005495212,0.17200683000675746,,,,,,
0.5878353845936906,0.6440476468264671,0.031173556312682524,0.02770169886859747,,,18.63116378189204,15.893691960639627,76.8827912541563,,,,,,,,,twostagewithin,29.94440514297943,36.33908529366505,12-alternatives,1.0,0.5742820482007802,,,,,,
0.5498693106919238,0.477028245315645,-0.062147490606151816,-0.013449830253213446,,,30.17775007277639,19.498975141515956,81.63490768736908,,,,,,,,,twostagewithin,32.34924083449002,33.372232688447035,12-attributes,0.06794669198471727,0.4289049415469783,,,,,,
0.5772683165951025,0.575362161043066,-0.00794871837946406,-0.012037949784474136,,,28.256611701333114,31.740464955491362,64.41833566450481,,,,,,,,,twostagewithin,23.712177348153684,22.726091430433588,120-alternatives,1.0,0.8840517242629199,,,,,,
0.3953855593457104,0.3536893689039604,-0.01029634660009411,-0.026293158434059584,,,47.058603435752495,39.66850960905045,53.126074144012705,,,,,,,,,twostagewithin,18.066046587907632,14.956672039501502,120-attributes,0.22173922601945492,0.6452224241541844,,,,,,
0.9400886903791418,0.9004275593447258,-0.01220315838459929,-0.015005376374251858,,,40.43827552341309,68.1575477136766,65.45597599018053,,,,,,,,,twostagewithin,24.23099751099155,15.438081397588721,122-alternatives,1.0,1.0,,,,,,
0.7546441495285873,0.6804228189840402,0.012225715287909078,-0.07648176285297499,,,33.04630608533531,42.25533086343258,75.90912234099879,,,,,,,,,twostagewithin,29.457570686400675,27.88542259373522,122-attributes,0.43085919924089816,0.14230762575078518,,,,,,
1.1792328513708927,1.1514411424605344,-0.002267293568814283,-0.008035279884281448,,,47.72709649665502,39.85694118148924,65.85754274594808,,,,,,,,,twostagewithin,24.43178088887532,26.41932878081375,123-alternatives,0.9395603383805016,1.0,,,,,,
1.220252335728197,1.2265639194648932,-0.047696683651999194,-0.012544047402223348,,,91.19321811914939,69.88857860033356,57.6043210083797,,,,,,,,,twostagewithin,20.305170020091133,20.06494549501781,123-attributes,0.37470149731723107,0.8267814339300997,,,,,,
1.2091097792331462,1.26602719542831,0.006496612841675928,0.00805577943552922,,,86.78741331216555,100.0,49.742397121195395,,,,,,,,,twostagewithin,16.37420807649898,9.41728255270165,124-alternatives,1.0,0.911069234477694,,,,,,
1.242351083247486,1.372494073335117,0.06344524663584653,-0.02979029513527334,,,97.43512441340802,74.4932070619854,60.96756146184336,,,,,,,,,twostagewithin,21.98679024682296,18.56761471397418,124-attributes,0.11316550580147099,0.8100213513825129,,,,,,
0.47604480409708283,0.4560195828939484,-0.008809315308803887,-0.02329768371258976,,,45.07090995676393,50.79655326508624,48.1947942287879,,,,,,,,,twostagewithin,15.600406630295229,11.9294696409686,125-alternatives,0.7601835446103647,1.0,,,,,,
0.523262271374302,0.5587584043402825,-0.03406794399587334,-0.01528370355207549,,,42.85851974650248,59.77639198920103,48.275164529924915,,,,,,,,,twostagewithin,15.640591780863739,16.00766441047379,125-attributes,0.9224876438823018,0.43991411012691867,,,,,,
0.5534078361083352,0.426376619079898,0.001432985880921053,-0.008592141335234754,,,32.26809276585893,32.20668006665109,63.80537355709461,,,,,,,,,twostagewithin,23.405696294448585,19.909887774495484,126-alternatives,0.723363489980254,0.7675607334599549,,,,,,
0.5507352004019274,0.5883984079478823,-0.019610999800351636,-0.08392885483284035,,,29.969012081474816,38.11876042495538,73.10179591926351,,,,,,,,,twostagewithin,28.053907475533038,25.55404998426793,126-attributes,0.37526760926437064,0.3005097514781578,,,,,,
0.7479135733523958,0.7430657523549788,0.010804622035563734,0.01149123936258387,,,43.30482884259226,79.50765843331558,59.477209872111274,,,,,,,,,twostagewithin,21.241614451956917,14.144947244067065,127-alternatives,0.7934725328202752,0.6554411735678197,,,,,,
0.9851207240013731,1.0001709419962062,0.04986061819973793,-0.005451663777617033,,,38.82208998610657,42.16308090360366,81.53862285942628,,,,,,,,,twostagewithin,32.30109842051862,29.32002879107418,127-attributes,0.13508114657131284,0.31912218026946926,,,,,,
0.7429444606259775,0.5917674440500865,0.01255926032793989,0.033564111458568545,,,22.614112119947144,16.955112134740137,76.2336393547657,,,,,,,,,twostagewithin,29.648606668188332,31.95543636416521,128-alternatives,1.0,0.8605595885161434,,,,,,
0.5637795177617811,0.617476244054947,0.019602289770422245,-0.08319131413686215,,,14.68141180240381,8.689423169174155,97.36680550373688,,,,,,,,,twostagewithin,40.21518974267392,45.04801131100041,128-attributes,0.26488017808685327,0.1861444523870582,,,,,,
1.0309854210348675,0.9421440213477272,0.0041329396024708314,0.026269214456998882,,,35.201757806295454,19.49278220307314,74.69535129687293,,,,,,,,,twostagewithin,28.850685164337744,34.21449227828262,129-alternatives,0.7264095425830603,0.8385490033813225,,,,,,
1.0126078757054653,0.9278149049958178,0.08089092550284037,-0.05094947066926569,,,39.07284331258153,30.171023410559496,83.55957146884904,,,,,,,,,twostagewithin,33.282795250325805,32.63256045590086,129-attributes,0.1118647651546072,0.44692240277783557,,,,,,
2.8382730195977675,3.0,0.02444754748293762,0.01605132748599203,,,26.117233258474663,24.787733637493105,86.47862737810752,,,,,,,,,twostagewithin,34.74232320495504,33.87544187273666,13-alternatives,0.5162035716161113,1.0,,,,,,
0.9537043359619527,1.001504759193048,0.05422289029798999,-0.05978205177843039,,,12.630917390641386,11.136756957713834,105.06342967606187,,,,,,,,,twostagewithin,44.03472435393222,43.14163905524848,13-attributes,0.22725305330913695,0.5894666750553926,,,,,,
1.097936810120365,0.8748700618829843,-0.0011431371080209724,0.004851197739592892,,,32.74290144979954,35.0417092239353,79.1419188748663,,,,,,,,,twostagewithin,31.073968953334436,29.143104326687975,131-alternatives,0.583994710641371,0.31929651385628033,,,,,,
0.96700445467645,0.8628848579016519,-0.021279086716364318,-0.015081278206389916,,,41.914698448019074,31.535722373042667,80.32759704407115,,,,,,,,,twostagewithin,31.666808037936857,36.293010321408104,131-attributes,0.14434413289953418,0.012679350764884023,,,,,,
1.0562473562447057,1.0529022076541952,0.006399357132273394,0.0027033160285686473,,,38.504960818551226,55.239973003992624,69.59867701123854,,,,,,,,,twostagewithin,26.331125496424747,21.340740077925656,132-alternatives,0.9347323831294484,1.0,,,,,,
1.124356986629873,1.1176404108296378,0.0419466998768491,-0.027103576226326677,,,65.90638146110365,46.64247063579135,65.16827793642864,,,,,,,,,twostagewithin,24.087148484115602,26.827995897911734,132-attributes,0.40198734717384377,0.5933990662419028,,,,,,
0.46274034120624946,0.5129751058343753,-0.015257423979938277,-0.004094299480919829,,,37.0680232417768,100.0,52.855584863029875,,,,,,,,,twostagewithin,17.959579422320417,8.25923560583203,133-alternatives,0.7555946234040858,0.5916780427034215,,,,,,
0.35342510516697834,0.310006004709278,-0.009957542369035144,0.03691513957991171,,,34.021886211867645,31.649188759448307,57.48797553213758,,,,,,,,,twostagewithin,20.275774756874274,23.272844625607483,133-attributes,0.38022053913460246,0.14808317463016726,,,,,,
0.863350582652572,0.9087299443196291,0.0010070718736756902,0.0021510920754149628,,,32.14727411503546,25.68826990950204,70.3302551706888,,,,,,,,,twostagewithin,26.668137101245684,31.43531490207125,134-alternatives,1.0,0.905001450690417,,,,,,
0.839588305296264,0.977418919991397,0.05010870589653045,0.03417385098356118,,,46.14649970065344,42.42654123703235,71.06463099081304,,,,,,,,,twostagewithin,27.035325011307805,25.805162955535263,134-attributes,0.29132686146201464,0.7371286189343124,,,,,,
2.4646495858198043,3.0,0.004932249918455577,0.00819173606720193,,,24.248827084863553,19.098546639126127,89.80241704912657,,,,,,,,,twostagewithin,36.40421804046457,37.60179839622129,135-alternatives,0.6874656840734238,1.0,,,,,,
1.7554658078264123,1.585326167947929,0.036331649252003294,-0.023612232740300044,,,14.35410452532924,21.477759208112243,102.92804473222667,,,,,,,,,twostagewithin,42.967031882014616,40.555107920318704,135-attributes,0.41667465263986747,0.22059588009906225,,,,,,
0.5459965765560294,0.5534334869290839,-0.008021745921328358,-0.0073401964661598575,,,26.021460735328233,66.05315246773112,65.96390346449571,,,,,,,,,twostagewithin,24.48496124814914,13.020990982136109,136-alternatives,1.0,0.7113669122853078,,,,,,
0.42334985389280616,0.4915926816378118,-0.06592405014035554,-0.07431771142841961,,,45.0377941530373,51.17089863212808,48.71269234935778,,,,,,,,,twostagewithin,15.859355690580173,12.47003241959604,136-attributes,0.5141171277545415,0.8997577438642272,,,,,,
3.0,2.7804600345841317,0.0049393408735253505,0.009537966976223848,,,100.0,78.05796406856494,44.223247490892355,,,,,,,,,twostagewithin,13.614633261347459,19.24073486421354,137-alternatives,1.0,1.0,,,,,,
3.0,3.0,0.0996577092129558,-0.03578338553602902,,,100.0,97.81963788046528,41.35157286035334,,,,,,,,,twostagewithin,12.178795946077955,20.155050510043033,137-attributes,1.0,0.6381952559636154,,,,,,
3.0,2.6859050157193898,0.0014660015419251794,-0.007439113903230498,,,100.0,78.97058440321574,36.78355976936702,,,,,,,,,twostagewithin,9.894789400584791,21.38037487376535,138-alternatives,1.0,0.8638023773431208,,,,,,
3.0,2.786827990681128,-0.0021315864244198846,-0.023400226690506887,,,100.0,100.0,35.89440981016981,,,,,,,,,twostagewithin,9.478991895890386,14.045653220431703,138-attributes,1.0,1.0,,,,,,
0.7627144274601084,0.740977852767803,0.010877888680698151,-0.017691299330491465,,,17.87455867165248,25.367228450096988,79.09516881488818,,,,,,,,,twostagewithin,31.19880986765282,28.49049871234115,139-alternatives,1.0,0.6971026810141511,,,,,,
1.051809858915969,1.1709794940307698,0.026572834127437342,-0.045654052200286836,,,52.100904739448566,63.5336509858097,72.5427436970305,,,,,,,,,twostagewithin,27.803158839320734,24.764415215960668,139-attributes,0.22203423957010615,0.3200944862781533,,,,,,
0.818737222583902,0.7478072115923482,-0.003264259280038555,-0.007304399379290516,,,48.93396800763846,43.9647185600242,54.73129572214313,,,,,,,,,twostagewithin,18.868657376972845,19.313410103263728,14-alternatives,1.0,1.0,,,,,,
0.685250514890681,0.7817854996538494,-0.026023604933639977,-0.06519004903878049,,,30.216154176915527,43.76207804496263,69.64032442423824,,,,,,,,,twostagewithin,26.323171728020405,25.668703723625,14-attributes,0.7596811522443798,0.39776615085542716,,,,,,
0.21823625609382805,0.1294156939669315,0.01626973102007312,0.0011115647688211463,,,20.319144440119455,14.738180615250455,51.19158322152606,,,,,,,,,twostagewithin,17.098801126664313,19.7768005109012,140-alternatives,1.0,1.0,,,,,,
0.38120096992193725,0.41382434367655146,-0.04238690622882965,0.010480814104018377,,,41.154138047775135,30.42624745263868,59.24609407546704,,,,,,,,,twostagewithin,21.126056553634804,22.66177999187667,140-attributes,0.14796531400017593,0.5045729960418837,,,,,,
0.36891204475008676,0.37140093053820394,-0.008558743517731301,-0.0022268666743476893,,,19.90437183750985,20.671281005904486,66.75304867884199,,,,,,,,,twostagewithin,24.87953385532228,24.389642620712074,141-alternatives,1.0,0.9699555730049366,,,,,,
0.41717176985369653,0.41842756431649664,0.010065446107930942,0.08240274616088505,,,33.922156463651234,43.91705915178406,53.78434769144609,,,,,,,,,twostagewithin,18.395183361624326,14.900334418648013,141-attributes,0.7152149317872736,0.6378285420799106,,,,,,
0.7498053895368096,0.6457804291947633,0.009492177029763755,0.03134747380590613,,,29.1935204353407,27.762546363793813,69.26917693435782,,,,,,,,,twostagewithin,26.137597983080187,25.635877257568595,142-alternatives,1.0,0.7809944206460917,,,,,,
0.8017061700114109,0.7837970718257911,0.0069749494088464205,0.06281755012428147,,,62.08917210859147,93.99374930087859,49.96693232852715,,,,,,,,,twostagewithin,16.486475680164858,13.211052201658562,142-attributes,0.7763462164773165,0.46510104674669955,,,,,,
0.9637409428715832,1.2367618116921006,0.030712704217265737,0.021708340406151896,,,23.814135713496665,29.83425516732583,76.97318099779403,,,,,,,,,twostagewithin,29.989600014798295,30.973628562359536,143-alternatives,1.0,0.5255262360233476,,,,,,
1.2096740572596534,1.5843236470238564,0.028635242793345575,0.09706244018004682,,,52.150697385546174,64.47889508212891,76.63511643914535,,,,,,,,,twostagewithin,29.820567735473958,26.806219504624416,143-attributes,0.145274532049851,0.10828611575582427,,,,,,
1.0514772136810413,1.0219014546487515,0.0009044314113085608,0.004894491209503888,,,30.775144699302807,65.53920685681072,75.14672746497804,,,,,,,,,twostagewithin,29.105150723294503,19.867485424446258,144-alternatives,1.0,0.6592551403953928,,,,,,
1.1159182716888945,1.1146949105466435,-0.025074550801703434,0.06434435394714166,,,43.97242809395118,38.46138932812205,78.39641090229986,,,,,,,,,twostagewithin,30.701214967051214,31.64917826349901,144-attributes,0.25174029025824285,0.3295642103657558,,,,,,
0.7645047791997278,0.6542471219064645,0.0202879481664488,0.022287749174048577,,,35.22415535375781,69.48466555767618,62.35619558995408,,,,,,,,,twostagewithin,22.68110731087832,12.454760199257814,145-alternatives,1.0,0.8316528763990089,,,,,,
0.7387552998991702,0.895895571772425,0.00204101298140853,-0.08356916428197114,,,67.31044886463278,92.08947466799555,50.86419711264857,,,,,,,,,twostagewithin,16.935108072225567,13.064314193736775,145-attributes,0.4679585252038407,0.8472520836143727,,,,,,
0.48791668666299687,0.5380234439376497,0.011299061827164942,7.789966520181463e-06,,,46.87980312586926,100.0,42.952504310022476,,,,,,,,,twostagewithin,12.97926167091252,4.710521232600291,146-alternatives,1.0,1.0,,,,,,
0.5229591634297936,0.5567164871446676,0.050531340740675605,-0.029273170164333062,,,44.239222330084274,20.424716114746783,60.44227976971821,,,,,,,,,twostagewithin,21.72414940076039,32.830730505937524,146-attributes,0.27017413458067574,0.5478736317530628,,,,,,
0.49496771787282035,0.36863643685529623,0.0063740806153782855,-0.010017174259161623,,,17.05890463880431,20.885056773402397,84.99828871175193,,,,,,,,,twostagewithin,34.002153871777246,29.308956155786774,147-alternatives,0.644343301649663,0.4747243663128645,,,,,,
0.6048424892266282,0.651295424690539,0.04994050028884165,-0.01696484025890468,,,23.69942064808844,26.320029786666687,76.54638512269923,,,,,,,,,twostagewithin,29.776202077250897,28.361637905429426,147-attributes,0.680309611199924,0.7281697304494741,,,,,,
0.48778658877278464,0.46369835290009725,0.012474802321461363,0.012497607608368839,,,29.06369949694099,52.886337231140025,57.9526504916476,,,,,,,,,twostagewithin,20.47933476172508,10.772680857153265,148-alternatives,1.0,0.998138529521903,,,,,,
0.4534311648533094,0.5116443156646758,0.04965422968223974,0.015960417743856703,,,42.42720577839796,47.56128636396921,61.706100411656934,,,,,,,,,twostagewithin,22.38483719663395,15.952833866417874,148-attributes,0.12423200592679576,0.6019101090504468,,,,,,
0.0,0.0,0.045382278960945995,0.0318436257513453,,,43.38553162943151,22.198108075266788,23.092610943483752,,,,,,,,,twostagewithin,3.136920232959945,9.265801460389142,149-alternatives,0.773493046862056,0.7554738447946836,,,,,,
0.1483219072949944,0.20679924311206255,-0.06853392135424848,0.004862063676602357,,,49.70904578420019,30.90675097891537,28.94652833987877,,,,,,,,,twostagewithin,6.005051160744866,9.300297254575183,149-attributes,0.33996461814869167,0.951370306129978,,,,,,
1.350006766130599,1.6272338752318014,0.02957950975424831,0.03816752294487433,,,19.102063673700787,23.246045655875395,84.38925179761004,,,,,,,,,twostagewithin,33.7264128896105,30.517989690566864,150-alternatives,1.0,0.8746349680649369,,,,,,
1.0731374533395925,0.9264378617919753,-0.017957142741201682,-0.030034612279739182,,,40.091417680944865,58.12926970295757,71.23310576658133,,,,,,,,,twostagewithin,27.148339874096145,25.984769585995938,150-attributes,0.6871021361304553,0.14063300219774047,,,,,,
0.4777886717566968,0.4916575611523978,0.008142051900476515,0.027254840814309515,,,24.139707714359044,29.44923306061683,64.63918737368476,,,,,,,,,twostagewithin,23.82260320274366,24.56727926700519,151-alternatives,1.0,0.5007575909131755,,,,,,
0.612701475981704,0.5732071098057423,0.05150731188663347,0.002061097522709332,,,63.90448515540786,76.19939089122497,51.04123410690448,,,,,,,,,twostagewithin,17.02362656935352,12.296196534877435,151-attributes,0.353519935238852,0.6232362263951949,,,,,,
1.2583589407887197,1.1327132638490818,0.006016819050075516,0.018946245357959097,,,26.582563345082097,36.09130889286377,80.54358799412137,,,,,,,,,twostagewithin,31.774803512961963,27.243603347533547,153-alternatives,1.0,0.7815872069113547,,,,,,
1.1913554156673813,1.2878220887033085,0.01751388301063599,0.017710874678777546,,,76.45297058778311,68.99843185205758,68.79294870728867,,,,,,,,,twostagewithin,25.89948386954562,20.351805069743627,153-attributes,0.053942239934787306,0.7615158420387352,,,,,,
0.10500767766735818,0.1101096701307125,0.008331242495664356,0.03418657210693128,,,25.04526978503005,28.652970578873905,34.54564497873908,,,,,,,,,twostagewithin,8.775832005270818,9.500833165374143,154-alternatives,1.0,0.7175711150633395,,,,,,
0.23801906046074134,0.2619560932761128,0.005930036818465868,0.035431996317573676,,,47.16777981415137,59.24517104000264,44.07543038571181,,,,,,,,,twostagewithin,13.540724708757189,11.63589305796465,154-attributes,0.07380498079748081,0.040292043443957884,,,,,,
0.31323171183810383,0.3139611996714719,0.03548323892117352,0.04186241814854242,,,18.30871106185376,15.931636462240789,63.32790194735915,,,,,,,,,twostagewithin,23.166960489580855,28.234133123430773,155-alternatives,1.0,0.7091194869658631,,,,,,
